id,neighbourhood_cleansed,room_type,accommodates,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating,room_type_number
910107958551488878,Copacabana,Entire home/apt,4,1,1,1,714.0,40,4.85,0
910242356116107065,Leblon,Entire home/apt,7,2,2,6,474.0,35,4.77,0
910257348229036086,Recreio dos Bandeirantes,Entire home/apt,4,2,2,2,1300.0,4,5.0,0
910261209419116456,Barra da Tijuca,Entire home/apt,3,1,1,1,1143.0,108,4.85,0
910269419167827496,Barra da Tijuca,Entire home/apt,2,1,1,1,686.0,116,4.73,0
910271286667215658,Tijuca,Private room,3,1,1,1,221.0,40,4.93,2
915168390135783978,Copacabana,Private room,3,1,1,2,204.0,10,5.0,2
915188408668598237,Leme,Entire home/apt,4,1,1,1,281.0,4,5.0,0
915214153955112720,Bento Ribeiro,Entire home/apt,16,2,0,1,800.0,0,4.812309491059147,0
915225806463228848,Centro,Entire home/apt,2,1,1,1,305.0,96,4.91,0
915260212207797684,Copacabana,Entire home/apt,4,1,1,2,753.0,9,5.0,0
915305636403681967,Ipanema,Entire home/apt,4,1,1,2,1248.0,54,4.78,0
915306028503165061,Ipanema,Entire home/apt,4,1,1,2,958.0,41,4.71,0
915373589104304861,Pedra de Guaratiba,Entire home/apt,4,1,1,1,120.0,0,4.812309491059147,0
910316054214984829,Copacabana,Entire home/apt,2,1,1,1,950.0,61,4.79,0
910426392713502731,Ipanema,Entire home/apt,8,2,3,4,1029.0,32,4.72,0
910864776297587846,Copacabana,Entire home/apt,4,1,2,3,829.0,12,4.67,0
910885969927101132,Copacabana,Private room,2,2,1,1,686.0,64,4.77,2
911078690590684612,Pedra de Guaratiba,Entire home/apt,3,2,1,2,150.0,1,5.0,0
911494935703259793,Botafogo,Entire home/apt,7,2,3,4,963.0,74,4.78,0
915414338033260876,Copacabana,Private room,2,1,1,1,549.0,13,4.92,2
915830920955445033,Ipanema,Entire home/apt,2,1,1,1,1129.0,4,4.25,0
915915120856079921,Copacabana,Entire home/apt,3,1,1,1,260.0,0,4.812309491059147,0
915936202966208312,Copacabana,Entire home/apt,2,1,1,1,534.0,53,4.74,0
916038294433375120,Recreio dos Bandeirantes,Entire home/apt,5,2,2,3,226.0,23,4.83,0
916120982203850309,Copacabana,Entire home/apt,6,1,1,3,380.0,1,1.0,0
916442909765799423,Copacabana,Entire home/apt,3,1,1,2,843.0,37,4.78,0
916498783786172320,Santa Teresa,Entire home/apt,6,1,0,2,564.0,4,4.25,0
916600853370829683,Leme,Entire home/apt,3,1,1,2,265.0,8,5.0,0
911565014738314857,Ipanema,Entire home/apt,4,2,2,3,886.0,35,4.97,0
911581481132970796,Copacabana,Entire home/apt,2,0,1,1,203.0,36,4.72,0
911601589204663831,Santa Teresa,Entire home/apt,2,1,0,1,314.0,15,4.93,0
911618844648738990,Barra da Tijuca,Entire home/apt,4,1,1,2,1000.0,0,4.812309491059147,0
916673991760100985,Copacabana,Entire home/apt,2,1,1,1,1000.0,62,4.94,0
916732216123435660,Copacabana,Entire home/apt,4,1,2,2,1257.0,7,5.0,0
916747093673343972,Vargem Grande,Entire home/apt,9,2,3,9,286.0,0,4.812309491059147,0
916778801450369378,Penha Circular,Entire home/apt,3,1,1,1,201.0,28,4.93,0
916791234696242535,Botafogo,Entire home/apt,2,1,1,1,600.0,4,5.0,0
916835431297069275,Centro,Entire home/apt,2,1,1,1,189.0,118,4.85,0
916871980381948257,Ipanema,Entire home/apt,8,3,4,9,886.0,67,4.81,0
916902474411568423,Camorim,Entire home/apt,3,1,1,2,379.0,21,4.76,0
912308088720658624,Ipanema,Entire home/apt,6,1,2,3,1037.0,21,4.71,0
912312882613104668,Leme,Private room,1,1,1,2,511.0,24,5.0,2
912347938497486829,Leme,Entire home/apt,2,1,1,2,233.0,22,4.91,0
912365226530891094,Copacabana,Entire home/apt,4,2,2,2,1293.0,38,4.89,0
917199307614349584,Copacabana,Entire home/apt,8,1,2,6,384.0,12,5.0,0
917259911186299326,São Cristóvão,Private room,6,1,1,3,460.0,99,4.82,2
917340132981006091,Copacabana,Entire home/apt,4,1,1,2,180.0,1,5.0,0
917358442064071992,Camorim,Entire home/apt,4,1,1,2,378.0,17,4.76,0
917367563524012032,Recreio dos Bandeirantes,Entire home/apt,2,1,1,1,266.0,3,3.67,0
917379792401023724,Camorim,Private room,2,1,1,1,650.0,0,4.812309491059147,2
917382281313599905,Flamengo,Entire home/apt,4,1,1,3,436.0,0,4.812309491059147,0
917451881463508846,Barra da Tijuca,Entire home/apt,4,2,2,2,914.0,10,4.9,0
912427352450614359,Centro,Entire home/apt,2,1,1,2,261.0,18,4.89,0
912483706775803816,Ipanema,Private room,1,2,2,2,130.0,5,5.0,2
912926360515157580,Santa Teresa,Entire home/apt,9,2,4,4,260.0,5,4.4,0
912973713293775536,Vila Isabel,Private room,2,1,2,1,68.0,0,4.812309491059147,2
913241919505555437,Leblon,Private room,2,1,1,1,207.0,7,5.0,2
917454487393577376,Leblon,Entire home/apt,2,1,1,1,857.0,11,4.82,0
917547981812665114,Copacabana,Entire home/apt,2,1,1,1,570.0,6,5.0,0
917559652806735163,Flamengo,Entire home/apt,5,2,2,2,636.0,9,5.0,0
917562482762750266,Flamengo,Entire home/apt,3,1,1,2,150.0,33,4.97,0
917635634334971208,Copacabana,Entire home/apt,4,1,1,2,197.0,66,4.95,0
917931434310261402,Copacabana,Private room,1,0,1,1,670.0,4,5.0,2
917935275133948650,Copacabana,Entire home/apt,3,1,1,2,1074.0,53,4.98,0
917965730637458169,Copacabana,Entire home/apt,4,1,1,4,1214.0,9,4.89,0
913244492179752863,Ipanema,Entire home/apt,2,1,1,1,1044.0,28,4.93,0
913623338069062450,Ipanema,Private room,1,1,1,1,100.0,0,4.812309491059147,2
913664528349016027,Barra da Tijuca,Entire home/apt,3,1,1,1,1277.0,64,4.84,0
913665604144814687,Centro,Entire home/apt,4,1,2,2,400.0,79,5.0,0
913769286647548639,Copacabana,Entire home/apt,4,1,1,2,714.0,69,4.93,0
913800379530942327,Copacabana,Entire home/apt,4,1,1,3,186.0,6,4.83,0
913820293500421528,Copacabana,Entire home/apt,4,1,2,3,600.0,67,4.75,0
918950468538623211,Glória,Private room,2,1,1,1,486.0,9,5.0,2
917995942220794735,Barra da Tijuca,Entire home/apt,2,1,1,1,572.0,13,4.77,0
918121103176049705,Leblon,Entire home/apt,2,1,1,2,1143.0,54,4.96,0
918128663634262069,Barra da Tijuca,Entire home/apt,4,1,1,4,1029.0,35,4.86,0
918203826169340122,Centro,Entire home/apt,4,1,1,1,343.0,70,4.9,0
918240814762512000,Tijuca,Private room,2,1,1,1,250.0,1,5.0,2
918321936963629476,Tijuca,Entire home/apt,3,1,1,3,200.0,4,5.0,0
918329053401994512,Copacabana,Entire home/apt,3,2,1,1,130.0,3,5.0,0
918345674434802018,Botafogo,Entire home/apt,8,1,2,3,1133.0,1,5.0,0
918953353051434796,Ipanema,Entire home/apt,2,1,1,1,736.0,28,4.96,0
919102737900608827,Centro,Entire home/apt,2,1,0,1,129.0,12,4.83,0
919120616214588093,Vasco da Gama,Private room,2,1,1,1,200.0,10,4.5,2
919360017343069905,Recreio dos Bandeirantes,Entire home/apt,8,1,2,3,571.0,42,4.9,0
919399440050539099,Maracanã,Entire home/apt,4,1,2,2,571.0,14,4.93,0
919401265152125890,Copacabana,Entire home/apt,3,1,1,2,650.0,7,4.43,0
919413587508992208,Santa Teresa,Entire home/apt,6,2,3,4,913.0,27,4.7,0
918397695709451374,Centro,Private room,4,1,1,1,650.0,0,4.812309491059147,2
918673829162612489,São Conrado,Entire home/apt,4,1,1,3,771.0,0,4.812309491059147,0
918686840964089111,Leblon,Entire home/apt,2,1,1,1,1000.0,0,4.812309491059147,0
918690058887638336,Jacarepaguá,Entire home/apt,5,1,2,5,704.0,12,4.75,0
918704573416932189,Recreio dos Bandeirantes,Entire home/apt,5,2,2,3,320.0,0,4.812309491059147,0
919480837858511487,Copacabana,Entire home/apt,4,1,1,2,1057.0,89,4.72,0
919486879568522030,Ipanema,Private room,6,2,2,4,429.0,2,1.0,2
918875992619977525,Barra da Tijuca,Entire home/apt,2,0,1,1,486.0,50,4.92,0
918878656518744553,Flamengo,Entire home/apt,3,1,1,2,829.0,0,4.812309491059147,0
924006111852752379,Copacabana,Entire home/apt,4,1,1,3,320.0,0,4.812309491059147,0
919536299621852166,Camorim,Private room,2,1,1,2,586.0,1,5.0,2
919540014348115050,Leme,Entire home/apt,4,2,2,3,1350.0,21,5.0,0
919582867089597521,Barra da Tijuca,Entire home/apt,3,1,1,2,330.0,0,4.812309491059147,0
919606357987282950,Barra de Guaratiba,Private room,2,1,1,1,401.0,1,3.0,2
919642705348700369,Barra de Guaratiba,Private room,2,1,1,1,272.0,5,4.2,2
919694077291090301,Laranjeiras,Private room,2,1,1,1,293.0,6,5.0,2
924132185554595823,Copacabana,Entire home/apt,2,1,1,1,947.0,4,5.0,0
924278621031232323,Copacabana,Entire home/apt,3,1,1,1,949.0,4,4.25,0
924355828904566923,Leblon,Private room,1,0,1,1,900.0,1,5.0,2
924410078524695957,Jacarepaguá,Private room,3,1,1,1,124.0,0,4.812309491059147,2
924463721595479156,Humaitá,Entire home/apt,4,2,2,2,630.0,1,5.0,0
919762246014595275,Realengo,Entire home/apt,5,1,2,2,178.0,63,4.81,0
919841605175071809,Guaratiba,Entire home/apt,4,2,2,2,590.0,77,4.78,0
920150962359872020,Jacarepaguá,Entire home/apt,5,2,2,3,505.0,4,5.0,0
920152039708194239,Rocinha,Private room,2,1,1,1,357.0,0,4.812309491059147,2
920195479560430876,Copacabana,Entire home/apt,4,1,0,2,855.0,49,4.96,0
924579789740007721,Encantado,Private room,2,1,1,1,120.0,18,4.94,2
924606797333312827,Jardim Botânico,Entire home/apt,6,2,3,3,1286.0,2,5.0,0
924639088758012954,Leme,Entire home/apt,4,1,1,2,933.0,25,4.8,0
924786927458019676,Leme,Entire home/apt,4,1,1,2,354.0,20,4.95,0
924818674140284979,Engenho de Dentro,Entire home/apt,4,2,2,2,250.0,3,5.0,0
924912522591069586,Encantado,Private room,1,1,1,1,80.0,10,5.0,2
920327055145668680,Barra da Tijuca,Entire home/apt,2,2,2,2,890.0,2,4.5,0
920461212792486048,Leme,Entire home/apt,3,1,1,1,1093.0,17,4.94,0
920470393906832172,Centro,Entire home/apt,3,1,1,1,540.0,17,4.94,0
920490860133457706,Copacabana,Entire home/apt,4,1,1,2,795.0,12,4.92,0
920504796055641153,Recreio dos Bandeirantes,Entire home/apt,2,1,1,1,314.0,74,4.89,0
924920434576323573,Botafogo,Entire home/apt,4,1,0,3,285.0,0,4.812309491059147,0
925008886045697243,Ipanema,Entire home/apt,3,1,1,1,1097.0,4,5.0,0
925406423229811101,Leblon,Entire home/apt,2,1,1,1,734.0,45,4.91,0
925423118246804951,Botafogo,Entire home/apt,6,3,3,5,1300.0,41,4.88,0
925475678937683515,Copacabana,Private room,5,2,1,3,350.0,38,4.82,2
925525225343903206,Botafogo,Private room,2,0,0,2,566.0,8,5.0,2
925531549733762400,Botafogo,Private room,2,1,1,2,695.0,4,5.0,2
920828589836836055,Botafogo,Entire home/apt,3,2,2,0,800.0,4,4.0,0
920843428998340589,São Cristóvão,Private room,2,1,1,1,394.0,78,4.73,2
920859326500188476,Copacabana,Entire home/apt,5,1,4,6,1050.0,2,5.0,0
920934549680905305,Centro,Entire home/apt,4,1,1,2,272.0,29,4.66,0
920934724745550645,Botafogo,Entire home/apt,5,1,1,3,593.0,52,4.75,0
925697425159459716,Recreio dos Bandeirantes,Entire home/apt,6,2,3,5,943.0,4,4.75,0
925891885645607421,Copacabana,Entire home/apt,2,1,1,1,960.0,12,4.83,0
925988417932817365,Leme,Private room,2,1,1,2,291.0,81,4.99,2
926044217976889130,Botafogo,Private room,2,1,1,1,254.0,16,4.94,2
926090443931282987,Guaratiba,Private room,2,1,1,2,200.0,3,5.0,2
926147008395595921,Freguesia (Jacarepaguá),Entire home/apt,6,2,3,3,700.0,0,4.812309491059147,0
920936710401779227,Copacabana,Entire home/apt,4,1,1,2,669.0,31,5.0,0
921008309896565966,Copacabana,Entire home/apt,3,1,1,3,277.0,37,4.97,0
921058670305100501,Ipanema,Private room,2,1,1,2,225.0,9,4.22,2
921207163887320093,Madureira,Entire home/apt,4,1,1,2,342.0,22,4.91,0
926163521928951227,Humaitá,Entire home/apt,4,2,2,2,999.0,4,5.0,0
926178616446192690,Jacarepaguá,Entire home/apt,2,1,1,1,322.0,14,4.93,0
926196259877495917,Vila Isabel,Entire home/apt,3,1,1,2,300.0,19,4.79,0
926200640035250153,Ipanema,Entire home/apt,5,2,3,3,707.0,77,4.95,0
926275761085152834,Copacabana,Private room,2,2,1,1,700.0,7,5.0,2
926296148692540636,Centro,Entire home/apt,4,1,1,1,318.0,59,4.76,0
926440753050694372,Copacabana,Entire home/apt,5,1,1,2,987.0,2,5.0,0
926716688301181242,Ipanema,Private room,4,2,2,2,780.0,1,5.0,2
926758471324403835,Copacabana,Entire home/apt,5,1,1,3,1157.0,61,5.0,0
921219823055674107,Ipanema,Private room,1,1,1,1,156.0,7,4.86,2
921553738890617016,Santa Teresa,Private room,2,1,1,1,240.0,8,4.5,2
921575335315042401,Laranjeiras,Entire home/apt,2,1,1,1,386.0,20,5.0,0
921607342183850206,Jacarepaguá,Entire home/apt,6,2,2,4,256.0,4,5.0,0
921633984379158838,Botafogo,Entire home/apt,3,1,2,2,429.0,32,4.91,0
921693685929507949,Recreio dos Bandeirantes,Entire home/apt,6,2,2,5,964.0,19,5.0,0
926766653098972642,Laranjeiras,Entire home/apt,3,1,1,2,571.0,9,4.89,0
926780437711745112,Estácio,Private room,2,1,1,1,242.0,80,4.99,2
926811113598090769,Copacabana,Private room,2,1,1,1,183.0,0,4.812309491059147,2
926866691491200496,Barra da Tijuca,Entire home/apt,4,1,2,3,500.0,2,5.0,0
926945305911098364,Botafogo,Entire home/apt,4,1,1,2,780.0,32,4.94,0
927020170982372427,Copacabana,Entire home/apt,4,1,1,2,1071.0,64,4.86,0
927022768750235217,Copacabana,Entire home/apt,4,1,1,2,1029.0,79,4.99,0
927034280068429947,Centro,Entire home/apt,2,1,0,1,304.0,54,5.0,0
927115527255601570,Copacabana,Entire home/apt,2,1,1,1,960.0,17,4.76,0
927159775565026899,Engenho Novo,Shared room,16,7,1,50,105.0,3,5.0,3
921865392341040750,Leblon,Entire home/apt,2,1,1,1,1200.0,29,4.83,0
921962016371819132,Freguesia (Jacarepaguá),Entire home/apt,2,1,1,2,193.0,47,4.83,0
922320982036996230,Catete,Private room,1,1,1,1,271.0,4,5.0,2
927306788512281033,Centro,Entire home/apt,2,0,0,3,161.0,20,4.85,0
927352827281940583,Ipanema,Entire home/apt,4,1,3,4,1057.0,35,4.91,0
927376552753913487,Barra da Tijuca,Entire home/apt,4,1,1,3,860.0,75,4.91,0
927454364144480774,Encantado,Private room,2,1,1,1,177.0,6,4.83,2
927604999390297916,Centro,Entire home/apt,4,1,1,2,526.0,3,5.0,0
922366989170418222,Barra da Tijuca,Entire home/apt,8,3,4,5,914.0,4,4.75,0
922435821732672275,Ipanema,Private room,2,1,1,1,1000.0,15,5.0,2
927619362450733803,Jacarepaguá,Entire home/apt,2,1,1,1,207.0,23,4.78,0
927621572836777137,Guaratiba,Entire home/apt,4,1,1,2,266.0,11,5.0,0
927642889369464087,Santa Teresa,Private room,2,1,1,1,440.0,35,5.0,2
927705345629051436,Copacabana,Entire home/apt,2,1,0,1,1064.0,13,4.69,0
927757982415740635,Copacabana,Private room,2,1,1,2,550.0,5,4.8,2
927900070683081233,Copacabana,Entire home/apt,3,1,1,2,682.0,19,4.37,0
922447578199888461,Jacarepaguá,Private room,2,1,1,2,316.0,0,4.812309491059147,2
922463983216655973,Recreio dos Bandeirantes,Private room,2,1,1,1,315.0,5,4.4,2
922562039703238659,Vargem Pequena,Entire home/apt,3,1,1,2,167.0,21,4.33,0
922574592748470457,Vargem Grande,Entire home/apt,4,3,2,2,550.0,0,4.812309491059147,0
928084747385611361,Copacabana,Entire home/apt,6,1,1,5,1193.0,61,4.95,0
928139334480739540,Recreio dos Bandeirantes,Private room,6,2,2,3,440.0,1,5.0,2
928166612087709551,Copacabana,Entire home/apt,2,1,1,1,1226.0,16,4.88,0
928192294902680574,São Cristóvão,Private room,2,1,1,1,428.0,115,4.92,2
928195777517921727,Copacabana,Entire home/apt,3,1,1,2,210.0,11,4.82,0
928217115730053386,Copacabana,Entire home/apt,2,1,1,2,1007.0,18,4.83,0
928257640766812141,Barra da Tijuca,Private room,2,1,1,2,617.0,51,4.94,2
928266872497378578,Recreio dos Bandeirantes,Entire home/apt,4,3,2,2,343.0,24,5.0,0
928281322932337890,Centro,Entire home/apt,2,1,1,1,277.0,158,4.61,0
928301384049448816,Barra da Tijuca,Entire home/apt,2,1,1,1,485.0,36,4.75,0
922645593159290251,Catete,Entire home/apt,2,1,1,1,219.0,23,4.83,0
922804789832501269,Leblon,Entire home/apt,2,2,1,1,471.0,14,4.93,0
923095003504556323,Copacabana,Entire home/apt,4,1,1,3,879.0,5,4.8,0
923178187581096651,Leblon,Entire home/apt,4,1,1,2,1100.0,16,4.81,0
928310876401392895,Copacabana,Private room,1,1,2,1,570.0,0,4.812309491059147,2
928498337996922055,Copacabana,Entire home/apt,2,1,1,0,1000.0,2,5.0,0
928888147147545905,Barra da Tijuca,Private room,2,1,1,1,310.0,3,4.67,2
928918386437943401,Ipanema,Entire home/apt,4,1,1,2,1154.0,63,4.94,0
928936858584009298,Flamengo,Entire home/apt,7,4,3,4,1257.0,4,5.0,0
923189709673796996,Copacabana,Entire home/apt,7,3,3,3,1143.0,5,5.0,0
923216346463496593,Barra da Tijuca,Entire home/apt,2,1,1,1,1200.0,5,4.6,0
929001611388813944,Copacabana,Private room,2,1,1,1,1100.0,0,4.812309491059147,2
929055429517523192,Copacabana,Entire home/apt,4,1,1,2,207.0,16,4.69,0
929586590438282911,Lagoa,Entire home/apt,3,1,1,2,762.0,1,5.0,0
923218567559325101,Ipanema,Entire home/apt,3,1,1,2,664.0,35,4.94,0
923256455576129672,Botafogo,Entire home/apt,3,1,0,6,1311.0,0,4.812309491059147,0
923265715152640675,Barra da Tijuca,Entire home/apt,4,1,2,2,289.0,9,4.78,0
923296419705437038,Gávea,Entire home/apt,4,2,2,2,863.0,4,4.75,0
929658836788562980,Copacabana,Entire home/apt,4,1,1,2,400.0,36,4.97,0
929709578128952258,Camorim,Entire home/apt,2,1,1,1,486.0,69,4.97,0
929743800727936272,Santa Teresa,Private room,2,1,1,1,682.0,7,5.0,2
929797447565999293,Ipanema,Entire home/apt,4,1,1,2,244.0,14,4.43,0
929828469191342239,Ipanema,Private room,2,1,1,2,643.0,1,5.0,2
930222565127131844,Ipanema,Entire home/apt,4,1,2,3,1339.0,35,4.91,0
923321062274132997,Centro,Entire home/apt,4,1,0,2,690.0,47,4.98,0
923323589688023913,Copacabana,Entire home/apt,2,1,1,1,457.0,9,4.67,0
930265384770466345,Méier,Private room,3,3,1,3,150.0,0,4.812309491059147,2
930338874804477580,Santa Teresa,Private room,2,1,1,1,748.0,43,4.74,2
930473722454295101,Santa Teresa,Private room,2,1,1,1,813.0,1,5.0,2
930499251314824002,Santa Teresa,Entire home/apt,6,1,1,5,621.0,13,4.85,0
930505151082340923,Barra da Tijuca,Entire home/apt,2,1,1,1,1111.0,9,4.22,0
930508853475275218,Copacabana,Entire home/apt,4,1,1,2,974.0,95,4.97,0
930578451243680418,Copacabana,Entire home/apt,5,1,1,2,969.0,47,4.55,0
930596968207238107,Flamengo,Entire home/apt,2,1,1,1,589.0,33,5.0,0
930627520604080158,Copacabana,Entire home/apt,3,1,1,1,1153.0,28,4.93,0
923449771144347571,Barra da Tijuca,Entire home/apt,4,1,1,2,857.0,2,5.0,0
923525303158390139,Copacabana,Entire home/apt,4,1,2,2,1186.0,11,5.0,0
923641085284705457,Flamengo,Entire home/apt,2,1,1,2,1114.0,2,5.0,0
923761259653560167,Cacuia,Private room,2,1,1,2,100.0,3,5.0,2
923866679401873688,Jacarepaguá,Private room,2,0,1,1,140.0,0,4.812309491059147,2
930628634033141535,Copacabana,Entire home/apt,4,1,2,2,625.0,12,4.33,0
930637481106889794,Botafogo,Entire home/apt,2,1,0,1,709.0,1,4.0,0
930662790494679786,Camorim,Entire home/apt,2,1,1,1,573.0,3,5.0,0
931036005502921872,Copacabana,Entire home/apt,4,1,2,2,1300.0,38,5.0,0
931093697995649234,Copacabana,Private room,1,1,1,1,116.0,17,4.94,2
931190643199634264,Lagoa,Private room,2,1,1,2,223.0,58,5.0,2
931321049009317902,Leblon,Private room,1,1,1,1,210.0,2,5.0,2
923874376567890334,Ipanema,Entire home/apt,6,2,3,3,1304.0,27,4.89,0
923885708042762624,Camorim,Entire home/apt,2,1,1,1,319.0,7,4.71,0
923894305570094571,Flamengo,Entire home/apt,4,1,2,3,629.0,67,4.87,0
923962587207221962,Botafogo,Private room,1,1,1,1,800.0,0,4.812309491059147,2
923978303452758174,Catete,Private room,2,1,1,1,279.0,14,4.93,2
923987506869778482,Barra da Tijuca,Entire home/apt,5,2,2,3,1176.0,5,5.0,0
931438895804169307,Jacarepaguá,Entire home/apt,2,1,1,1,470.0,37,4.84,0
931993023415257356,Copacabana,Entire home/apt,4,1,1,2,1200.0,30,4.83,0
931994669794862182,Copacabana,Entire home/apt,3,1,1,2,507.0,20,4.9,0
931995490111808776,Laranjeiras,Private room,2,1,1,1,70.0,17,5.0,2
932031762647115269,Santa Teresa,Entire home/apt,4,1,2,2,700.0,4,4.25,0
932056260362302130,Ipanema,Entire home/apt,4,1,2,3,1136.0,5,5.0,0
932193392984466432,Copacabana,Entire home/apt,2,1,1,2,381.0,7,5.0,0
934965298664357660,Copacabana,Entire home/apt,5,1,1,3,952.0,69,4.67,0
935042532293069757,Leblon,Entire home/apt,2,1,1,1,220.0,0,4.812309491059147,0
935064302131924440,Flamengo,Entire home/apt,4,1,1,4,1000.0,0,4.812309491059147,0
935064384584514635,Recreio dos Bandeirantes,Entire home/apt,4,1,1,1,87.0,0,4.812309491059147,0
935190052993323569,Copacabana,Entire home/apt,4,1,1,2,601.0,16,4.94,0
932226954964891201,Jacarepaguá,Entire home/apt,2,1,1,2,768.0,0,4.812309491059147,0
932348575179307795,Copacabana,Private room,2,2,1,2,68.0,35,4.94,2
932426194961026167,Ipanema,Entire home/apt,8,2,3,2,669.0,6,4.5,0
932438888366175593,Copacabana,Entire home/apt,2,1,1,1,650.0,19,4.84,0
932468822113818384,Centro,Entire home/apt,2,1,0,1,231.0,7,5.0,0
935222207901836170,Praça da Bandeira,Entire home/apt,3,1,1,1,333.0,0,4.812309491059147,0
935355402168151174,Barra da Tijuca,Private room,4,1,1,1,624.0,63,4.86,2
935378104225270098,Barra da Tijuca,Private room,4,2,1,2,626.0,55,4.89,2
932567246355768960,Copacabana,Entire home/apt,8,2,3,5,1357.0,1,5.0,0
932577687329673460,Copacabana,Entire home/apt,2,0,1,1,886.0,5,4.8,0
932587104982598261,Copacabana,Entire home/apt,4,1,2,3,1003.0,31,4.61,0
932596804050813334,Ipanema,Entire home/apt,3,1,1,2,1082.0,31,4.77,0
932621324490821580,Copacabana,Entire home/apt,2,1,1,1,973.0,20,4.7,0
932657920331143426,Copacabana,Entire home/apt,3,1,1,2,890.0,15,4.93,0
932701002652462167,Copacabana,Entire home/apt,3,1,1,1,556.0,27,4.7,0
935450191536062868,Santa Teresa,Entire home/apt,4,1,2,2,1000.0,20,5.0,0
935476002803764652,Copacabana,Entire home/apt,3,1,1,2,275.0,14,4.71,0
935514559823448765,Barra da Tijuca,Entire home/apt,2,1,1,1,490.0,1,1.0,0
935527682580494284,Copacabana,Entire home/apt,2,1,1,1,225.0,9,5.0,0
935551005071848128,Botafogo,Entire home/apt,2,1,1,1,383.0,6,5.0,0
935560083554712764,Ipanema,Entire home/apt,4,2,2,2,500.0,25,4.8,0
936204641884169439,Barra da Tijuca,Entire home/apt,6,1,1,6,1070.0,28,4.89,0
936264717617853552,Barra da Tijuca,Entire home/apt,4,2,2,2,300.0,26,4.92,0
932765090440400440,Glória,Entire home/apt,4,1,1,1,180.0,5,5.0,0
932782079975619716,Flamengo,Entire home/apt,7,2,3,5,791.0,47,4.85,0
932816100838223128,Santa Teresa,Private room,2,2,1,1,215.0,74,4.81,2
932861021840435999,Copacabana,Private room,2,1,1,1,250.0,2,5.0,2
932875593015812385,Copacabana,Private room,2,1,1,2,178.0,1,5.0,2
932961361958626265,Botafogo,Private room,1,5,1,1,218.0,3,5.0,2
933237972458132016,Copacabana,Entire home/apt,2,1,1,1,414.0,11,4.64,0
933242755762787603,Humaitá,Entire home/apt,4,1,1,1,647.0,17,4.82,0
933285714587318185,Barra da Tijuca,Entire home/apt,3,1,2,2,599.0,14,4.5,0
936313155963040352,Laranjeiras,Entire home/apt,6,1,1,5,1000.0,11,4.82,0
936390860331621947,Recreio dos Bandeirantes,Entire home/apt,6,2,2,3,1342.0,49,4.94,0
936393319797892293,Humaitá,Entire home/apt,4,2,2,2,560.0,30,5.0,0
936803817157938535,Humaitá,Entire home/apt,4,2,2,2,1067.0,14,5.0,0
